24404,0.420663175,FALSE
24698,0.41274208,FALSE
24176,0.426972026,FALSE
23508,0.446287322,FALSE
24270,0.42434912,FALSE
24650,0.414030145,FALSE
23923,0.434132994,FALSE
24285,0.423930638,FALSE
24188,0.42662995,FALSE
23978,0.432573973,FALSE
24547,0.416779821,FALSE
24328,0.422767536,FALSE
23944,0.43351928,FALSE
23621,0.442926264,FALSE
24691,0.412929303,FALSE
24463,0.419074538,FALSE
24575,0.416030481,FALSE
23748,0.439187671,FALSE
24065,0.430105063,FALSE
23967,0.432878283,FALSE
23919,0.434251649,FALSE
23729,0.439760892,FALSE
24116,0.42864494,FALSE
24594,0.415514071,FALSE
24213,0.425951677,FALSE
24411,0.42048618,FALSE
25061,0.403284118,FALSE
23903,0.434693117,FALSE
24443,0.419620671,FALSE
24016,0.431467353,FALSE
24781,0.410565389,FALSE
24660,0.413760383,FALSE
24088,0.429438937,FALSE
24189,0.426609796,FALSE
24628,0.414624363,FALSE
24164,0.427320511,FALSE
24164,0.427313824,FALSE
24307,0.423335986,FALSE
23995,0.432070703,FALSE
24390,0.421057705,FALSE
24206,0.4261331,FALSE
24396,0.420880888,FALSE
24370,0.421608035,FALSE
24415,0.420384068,FALSE
24357,0.421954198,FALSE
24261,0.424612125,FALSE
24398,0.420840068,FALSE
24150,0.427695515,FALSE
24188,0.426629931,FALSE
24896,0.407549084,FALSE
24360,0.421872792,FALSE
24346,0.422259409,FALSE
24685,0.413088741,FALSE
24613,0.415024615,FALSE
24197,0.426374862,FALSE
24542,0.416937795,FALSE
24487,0.418411409,FALSE
23711,0.44028137,FALSE
24611,0.41505911,FALSE
24240,0.425191562,FALSE
24120,0.42853137,FALSE
24133,0.428177181,FALSE
24176,0.426978719,FALSE
24289,0.423829353,FALSE
24150,0.427702208,FALSE
24661,0.413746572,FALSE
24381,0.421309171,FALSE
24624,0.414727889,FALSE
24472,0.418814857,FALSE
24230,0.425474224,FALSE
23891,0.435061757,FALSE
23898,0.434844564,FALSE
24727,0.411985357,FALSE
24229,0.425487688,FALSE
24078,0.42971217,FALSE
24116,0.428664968,FALSE
24650,0.414023235,FALSE
24435,0.419832095,FALSE
24594,0.415520941,FALSE
24547,0.416779821,FALSE
24323,0.422882658,FALSE
24491,0.4183019,FALSE
24299,0.423545551,FALSE
24623,0.414741722,FALSE
24924,0.406810892,FALSE
23926,0.434040658,FALSE
24042,0.430743557,FALSE
24207,0.426112953,FALSE
24687,0.413047151,FALSE
24672,0.413435089,FALSE
24325,0.422848798,FALSE
24270,0.424369335,FALSE
24786,0.41042592,FALSE
24249,0.424935626,FALSE
24150,0.42768884,FALSE
24322,0.422930055,FALSE
24576,0.416009821,FALSE
24588,0.415686272,FALSE
24461,0.419122342,FALSE
24238,0.425258862,FALSE
24097,0.429198886,FALSE
24405,0.420642754,FALSE
24065,0.430105063,FALSE
24210,0.426012152,FALSE
24061,0.430198225,FALSE
24128,0.42831755,FALSE
24334,0.42258468,FALSE
24353,0.422055968,FALSE
23709,0.440333384,FALSE
24519,0.417534712,FALSE
25044,0.4037027,FALSE
24331,0.422679514,FALSE
24748,0.411436055,FALSE
24320,0.422990954,FALSE
24005,0.431798982,FALSE
24620,0.414817611,FALSE
24700,0.412693526,FALSE
24187,0.426670198,FALSE
24497,0.418137622,FALSE
24624,0.414727889,FALSE
25068,0.403085301,FALSE
24288,0.423863093,FALSE
24663,0.413677364,FALSE
23813,0.437306374,FALSE
24373,0.421519771,FALSE
23998,0.4319912,FALSE
24178,0.426918392,FALSE
23980,0.432494524,FALSE
24113,0.428731742,FALSE
24306,0.423369784,FALSE
24454,0.419313548,FALSE
25068,0.403085309,FALSE
24615,0.414955635,FALSE
24400,0.420792463,FALSE
24097,0.429198901,FALSE
24611,0.415059094,FALSE
24396,0.420901285,FALSE
24284,0.423964405,FALSE
24699,0.41271432,FALSE
24283,0.424004929,FALSE
24532,0.417205468,FALSE
24496,0.41815815,FALSE
24686,0.41306792,FALSE
24009,0.431672997,FALSE
23955,0.433228625,FALSE
24215,0.425877753,FALSE
24404,0.420683594,FALSE
24619,0.414865955,FALSE
24349,0.422184811,FALSE
23961,0.4330568,FALSE
24778,0.410621182,FALSE
24353,0.422055968,FALSE
24336,0.422544036,FALSE
24662,0.413711972,FALSE
24855,0.408622382,FALSE
24241,0.425157869,FALSE
24168,0.427193206,FALSE
24244,0.425090554,FALSE
24344,0.42230684,FALSE
23944,0.433525907,FALSE
24298,0.423586099,FALSE
24914,0.407064112,FALSE
24736,0.411742086,FALSE
24760,0.41111587,FALSE
24089,0.429412291,FALSE
24199,0.426334595,FALSE
24234,0.425366572,FALSE
24250,0.424901932,FALSE
25046,0.403645986,FALSE
24170,0.427139608,FALSE
24373,0.421526555,FALSE
23973,0.432706292,FALSE
23848,0.436303632,FALSE
24248,0.424976042,FALSE
24440,0.419688899,FALSE
24063,0.430138342,FALSE
24280,0.424085941,FALSE
23958,0.433129495,FALSE
24663,0.413677349,FALSE
24479,0.418637124,FALSE
24048,0.430564069,FALSE
23488,0.446870663,FALSE
24216,0.425857587,FALSE
24580,0.415906607,FALSE
24112,0.428758434,FALSE
25046,0.403645986,FALSE
24446,0.419538789,FALSE
23817,0.437181961,FALSE
24515,0.417658099,FALSE
25200,0.39971907,FALSE
24418,0.420281897,FALSE
24456,0.419265754,FALSE
24687,0.413033266,FALSE
24677,0.413303515,FALSE
24305,0.423396819,FALSE
24244,0.425070331,FALSE
23867,0.435732405,FALSE
24104,0.429005401,FALSE
24486,0.418438776,FALSE
24448,0.419484193,FALSE
24060,0.4302315,FALSE
24586,0.415734481,FALSE
24556,0.41654622,FALSE
24886,0.407801868,FALSE
24568,0.416229984,FALSE
24510,0.417788306,FALSE
24685,0.413095648,FALSE
24510,0.417781453,FALSE
24373,0.421526555,FALSE
23897,0.434884085,FALSE
23945,0.433499473,FALSE
23813,0.437306374,FALSE
25079,0.40282245,FALSE
24527,0.417335812,FALSE
23717,0.440086245,FALSE
24087,0.429458943,FALSE
24262,0.424585168,FALSE
24601,0.415348694,FALSE
24005,0.4318056,FALSE
24523,0.417431846,FALSE
24390,0.421057705,FALSE
24124,0.428424475,FALSE
24224,0.425628963,FALSE
24016,0.431480611,FALSE
24780,0.41059329,FALSE
24323,0.422889417,FALSE
24139,0.428016682,FALSE
24444,0.419586551,FALSE
24292,0.423755016,FALSE
24141,0.427949781,FALSE
24149,0.42772898,FALSE
24486,0.41844559,FALSE
23891,0.435055181,FALSE
24941,0.406360245,FALSE
24885,0.407836982,FALSE
24284,0.423957664,FALSE
24360,0.421879564,FALSE
23704,0.440463391,FALSE
24101,0.429065478,FALSE
24243,0.425117491,FALSE
24584,0.41578268,FALSE
24487,0.418418227,FALSE
24067,0.430045145,FALSE
24205,0.426159986,FALSE
24721,0.41215211,FALSE
24668,0.413545847,FALSE
24210,0.426018875,FALSE
24260,0.424632362,FALSE
24270,0.424369358,FALSE
24152,0.427641976,FALSE
24178,0.426918392,FALSE
25014,0.40447492,FALSE
24280,0.424092684,FALSE
24419,0.420268282,FALSE
24030,0.431095654,FALSE
24211,0.425985272,FALSE
24218,0.425810516,FALSE
24130,0.428257392,FALSE
24482,0.418548205,FALSE
23937,0.433730548,FALSE
23927,0.434007675,FALSE
24360,0.421866006,FALSE
